instance,run,n_job,n_tries,e_min,initial_average,final_average,prob_opt,lowest_energy_iteration,lowest_energy_prob_iteration
tai20_5_8.fsp,5,6,7,540,665.8701171875,573.0,0.0,540.0,1.0
tai20_5_8.fsp,5,6,8,540,666.2001953125,564.328125,0.0,540.0,1.0
tai20_5_8.fsp,5,6,9,540,666.7919921875,540.326171875,0.9990234375,540.0,1.0
tai20_5_8.fsp,5,6,10,540,669.076171875,615.5517578125,0.0,540.0,1.0
tai20_5_8.fsp,5,6,best,540,,540.0,1.0,540.0,1.0
tai20_5_9.fsp,1,6,1,541,657.1484375,556.6669921875,0.0,,
tai20_5_9.fsp,1,6,2,541,658.1044921875,589.080078125,0.0,,
tai20_5_9.fsp,1,6,3,541,661.734375,603.4736328125,0.0,,
tai20_5_9.fsp,1,6,4,541,662.646484375,551.21875,0.0,,
tai20_5_9.fsp,1,6,5,541,665.1591796875,593.154296875,0.0,,
tai20_5_9.fsp,1,6,6,541,670.49609375,562.08203125,0.0,,
tai20_5_9.fsp,1,6,7,541,670.9375,561.2958984375,0.0,,
tai20_5_9.fsp,1,6,8,541,671.068359375,601.1640625,0.0,,
tai20_5_9.fsp,1,6,9,541,671.119140625,541.203125,0.9970703125,,
tai20_5_9.fsp,1,6,10,541,671.923828125,597.3828125,0.0,541.0,0.9970703125
tai20_5_9.fsp,1,6,best,541,,541.203125,0.9970703125,541.0,0.9970703125
tai20_5_9.fsp,2,6,1,541,657.0791015625,595.9853515625,0.0,,
tai20_5_9.fsp,2,6,2,541,661.3203125,549.9658203125,0.0,,
tai20_5_9.fsp,2,6,3,541,663.6650390625,571.69921875,0.0,,
tai20_5_9.fsp,2,6,4,541,668.8798828125,551.4697265625,0.0,,
tai20_5_9.fsp,2,6,5,541,669.3701171875,561.94921875,0.0,,
tai20_5_9.fsp,2,6,6,541,672.416015625,601.3740234375,0.0,,
tai20_5_9.fsp,2,6,7,541,673.2705078125,616.0732421875,0.0,,
tai20_5_9.fsp,2,6,8,541,675.4228515625,551.3828125,0.0,,
tai20_5_9.fsp,2,6,9,541,676.08984375,541.0,0.9990234375,,
tai20_5_9.fsp,2,6,10,541,676.611328125,594.373046875,0.0,541.0,0.9990234375
tai20_5_9.fsp,2,6,best,541,,541.0,0.9990234375,541.0,0.9990234375
tai20_5_9.fsp,3,6,1,541,657.072265625,590.9248046875,0.0,,
tai20_5_9.fsp,3,6,2,541,663.5625,549.078125,0.0,,
tai20_5_9.fsp,3,6,3,541,669.1376953125,557.640625,0.0,,
tai20_5_9.fsp,3,6,4,541,670.7939453125,579.3837890625,0.0,,
tai20_5_9.fsp,3,6,5,541,670.849609375,541.66796875,0.9951171875,,
tai20_5_9.fsp,3,6,6,541,670.9033203125,542.220703125,0.9921875,541.0,0.9951171875
tai20_5_9.fsp,3,6,7,541,674.150390625,602.8125,0.0,541.0,0.9951171875
tai20_5_9.fsp,3,6,8,541,674.212890625,541.064453125,0.9990234375,541.0,0.9951171875
tai20_5_9.fsp,3,6,9,541,675.357421875,561.0,0.0,541.0,0.9990234375
tai20_5_9.fsp,3,6,10,541,675.4462890625,551.119140625,0.0,541.0,0.9990234375
tai20_5_9.fsp,3,6,best,541,,541.064453125,0.9990234375,541.0,0.9990234375
tai20_5_9.fsp,4,6,1,541,657.30078125,584.1630859375,0.400390625,,
tai20_5_9.fsp,4,6,2,541,664.6943359375,579.0,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,3,541,668.5703125,596.1328125,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,4,541,670.2880859375,570.0,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,5,541,671.42578125,582.755859375,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,6,541,671.7919921875,551.53515625,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,7,541,672.044921875,599.0341796875,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,8,541,672.2734375,589.103515625,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,9,541,673.3974609375,561.3994140625,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,10,541,674.4072265625,579.0,0.0,541.0,0.400390625
tai20_5_9.fsp,4,6,best,541,,584.1630859375,0.400390625,541.0,0.400390625
tai20_5_9.fsp,5,6,1,541,657.08984375,575.939453125,0.0,,
tai20_5_9.fsp,5,6,2,541,659.9462890625,567.0,0.0,,
tai20_5_9.fsp,5,6,3,541,664.470703125,606.9287109375,0.0,,
tai20_5_9.fsp,5,6,4,541,666.0712890625,541.4638671875,0.9990234375,,
tai20_5_9.fsp,5,6,5,541,668.755859375,551.09765625,0.0,541.0,0.9990234375
tai20_5_9.fsp,5,6,6,541,670.140625,561.47265625,0.0,541.0,0.9990234375
tai20_5_9.fsp,5,6,7,541,670.705078125,572.67578125,0.5185546875,541.0,0.9990234375
tai20_5_9.fsp,5,6,8,541,670.7529296875,556.18359375,0.0,541.0,0.9990234375
tai20_5_9.fsp,5,6,9,541,671.025390625,579.5498046875,0.0,541.0,0.9990234375
tai20_5_9.fsp,5,6,10,541,671.958984375,549.1787109375,0.0,541.0,0.9990234375
tai20_5_9.fsp,5,6,best,541,,541.4638671875,0.9990234375,541.0,0.9990234375
